ImageData,Label
"[[[0.41176471 0.53333333 0.34117647]
  [0.33333333 0.49411765 0.22352941]
  [0.29019608 0.46666667 0.16862745]
  ...
  [0.78823529 0.90588235 0.63529412]
  [0.88627451 0.96862745 0.77254902]
  [0.94901961 1.         0.85882353]]

 [[0.43921569 0.55294118 0.3372549 ]
  [0.32941176 0.49019608 0.19607843]
  [0.27843137 0.45490196 0.16470588]
  ...
  [0.8        0.91764706 0.65490196]
  [0.89411765 0.97647059 0.78431373]
  [0.94509804 1.         0.85882353]]

 [[0.46666667 0.56862745 0.34901961]
  [0.34509804 0.49411765 0.19215686]
  [0.28235294 0.45882353 0.18039216]
  ...
  [0.80392157 0.91372549 0.65490196]
  [0.89411765 0.97254902 0.78039216]
  [0.94509804 1.         0.85882353]]

 ...

 [[0.23529412 0.42745098 0.16862745]
  [0.19215686 0.37647059 0.11372549]
  [0.18823529 0.36862745 0.10588235]
  ...
  [0.43137255 0.55294118 0.41568627]
  [0.43137255 0.55686275 0.41176471]
  [0.4627451  0.57647059 0.43137255]]

 [[0.29803922 0.47843137 0.24313725]
  [0.21176471 0.39215686 0.1372549 ]
  [0.18431373 0.36862745 0.10588235]
  ...
  [0.38823529 0.50588235 0.34901961]
  [0.4        0.52941176 0.36862745]
  [0.45490196 0.56470588 0.41960784]]

 [[0.30980392 0.48627451 0.2627451 ]
  [0.20784314 0.38431373 0.14901961]
  [0.19215686 0.37254902 0.11764706]
  ...
  [0.39215686 0.49411765 0.33333333]
  [0.42352941 0.5372549  0.38431373]
  [0.45882353 0.57254902 0.43137255]]]",Healthy
"[[[0.41176471 0.58039216 0.25882353]
  [0.41176471 0.58039216 0.2627451 ]
  [0.41960784 0.57647059 0.2745098 ]
  ...
  [0.35294118 0.48627451 0.20392157]
  [0.36078431 0.48235294 0.20392157]
  [0.3372549  0.47058824 0.18823529]]

 [[0.41960784 0.58431373 0.2745098 ]
  [0.40784314 0.56862745 0.26666667]
  [0.41960784 0.57254902 0.27843137]
  ...
  [0.36078431 0.48627451 0.21176471]
  [0.38431373 0.51764706 0.23137255]
  [0.34901961 0.51372549 0.20784314]]

 [[0.42352941 0.58039216 0.2627451 ]
  [0.4627451  0.60784314 0.30196078]
  [0.43529412 0.58431373 0.29803922]
  ...
  [0.37254902 0.50196078 0.23137255]
  [0.39215686 0.54509804 0.25882353]
  [0.35294118 0.54509804 0.22352941]]

 ...

 [[0.41960784 0.58039216 0.2627451 ]
  [0.49803922 0.65882353 0.34901961]
  [0.55294118 0.74117647 0.45490196]
  ...
  [0.67058824 0.75294118 0.6       ]
  [0.69019608 0.76078431 0.58823529]
  [0.74117647 0.80392157 0.63137255]]

 [[0.4        0.57254902 0.24705882]
  [0.41568627 0.57254902 0.25098039]
  [0.45882353 0.61176471 0.30196078]
  ...
  [0.65882353 0.76470588 0.57254902]
  [0.69411765 0.76470588 0.59215686]
  [0.77254902 0.83921569 0.68235294]]

 [[0.40392157 0.57254902 0.24705882]
  [0.4        0.56470588 0.24705882]
  [0.39215686 0.55686275 0.23529412]
  ...
  [0.65882353 0.78823529 0.56078431]
  [0.72941176 0.80392157 0.63921569]
  [0.81176471 0.8745098  0.74117647]]]",Healthy
"[[[0.33333333 0.55294118 0.48235294]
  [0.33333333 0.56078431 0.49803922]
  [0.3372549  0.56078431 0.50588235]
  ...
  [0.48235294 0.65882353 0.30196078]
  [0.47843137 0.65098039 0.28627451]
  [0.48235294 0.64313725 0.30196078]]

 [[0.3372549  0.55294118 0.48235294]
  [0.3372549  0.56078431 0.49019608]
  [0.3372549  0.56470588 0.50196078]
  ...
  [0.47843137 0.6627451  0.29411765]
  [0.47843137 0.65490196 0.29019608]
  [0.47843137 0.64313725 0.30196078]]

 [[0.34509804 0.55686275 0.48235294]
  [0.34509804 0.55686275 0.48235294]
  [0.34509804 0.56470588 0.49803922]
  ...
  [0.48235294 0.6627451  0.29019608]
  [0.4745098  0.65490196 0.29411765]
  [0.4745098  0.64705882 0.30588235]]

 ...

 [[0.6        0.63529412 0.51372549]
  [0.41176471 0.58431373 0.46666667]
  [0.41960784 0.59607843 0.48627451]
  ...
  [0.60392157 0.78431373 0.44313725]
  [0.6745098  0.83921569 0.51764706]
  [0.75294118 0.87843137 0.64313725]]

 [[0.64313725 0.62352941 0.5254902 ]
  [0.44705882 0.59215686 0.47843137]
  [0.40784314 0.59215686 0.48627451]
  ...
  [0.6        0.77647059 0.43921569]
  [0.6627451  0.83529412 0.49803922]
  [0.7254902  0.86666667 0.60392157]]

 [[0.64313725 0.59215686 0.50980392]
  [0.52156863 0.60784314 0.50196078]
  [0.41176471 0.59215686 0.50196078]
  ...
  [0.59607843 0.77254902 0.43137255]
  [0.65490196 0.83137255 0.48235294]
  [0.70588235 0.8627451  0.56470588]]]",Healthy
"[[[0.45882353 0.54509804 0.53333333]
  [0.48235294 0.62745098 0.60392157]
  [0.45882353 0.62745098 0.61960784]
  ...
  [0.29803922 0.47843137 0.30980392]
  [0.29411765 0.49019608 0.32941176]
  [0.2627451  0.47058824 0.32156863]]

 [[0.37647059 0.45098039 0.43921569]
  [0.56862745 0.67843137 0.67058824]
  [0.56470588 0.68235294 0.62745098]
  ...
  [0.34509804 0.50196078 0.36078431]
  [0.34117647 0.50588235 0.36078431]
  [0.22352941 0.42745098 0.25098039]]

 [[0.33333333 0.40392157 0.38039216]
  [0.55686275 0.62745098 0.64313725]
  [0.57254902 0.67058824 0.60784314]
  ...
  [0.34901961 0.50196078 0.36078431]
  [0.38823529 0.5254902  0.40784314]
  [0.23921569 0.42352941 0.24705882]]

 ...

 [[0.23137255 0.34901961 0.19607843]
  [0.2        0.33333333 0.18039216]
  [0.16470588 0.29019608 0.14901961]
  ...
  [0.49019608 0.5254902  0.34509804]
  [0.60784314 0.62352941 0.46666667]
  [0.58431373 0.65098039 0.5372549 ]]

 [[0.21568627 0.30588235 0.16078431]
  [0.18823529 0.29019608 0.14509804]
  [0.16078431 0.25882353 0.11764706]
  ...
  [0.42745098 0.49411765 0.32941176]
  [0.60392157 0.63529412 0.48235294]
  [0.63137255 0.68627451 0.56862745]]

 [[0.2        0.25882353 0.14117647]
  [0.19215686 0.26666667 0.1372549 ]
  [0.18431373 0.2627451  0.12156863]
  ...
  [0.41176471 0.48235294 0.3254902 ]
  [0.57647059 0.61568627 0.4627451 ]
  [0.61568627 0.66666667 0.5372549 ]]]",Healthy
"[[[0.1372549  0.30196078 0.15294118]
  [0.16078431 0.3372549  0.18431373]
  [0.15294118 0.3254902  0.18431373]
  ...
  [0.38039216 0.53333333 0.41176471]
  [0.40784314 0.56078431 0.48627451]
  [0.36078431 0.51764706 0.41960784]]

 [[0.14901961 0.32156863 0.17647059]
  [0.15686275 0.3372549  0.18823529]
  [0.15686275 0.33333333 0.19215686]
  ...
  [0.28235294 0.42352941 0.30196078]
  [0.27843137 0.42745098 0.32156863]
  [0.32941176 0.48235294 0.37647059]]

 [[0.14509804 0.3254902  0.17647059]
  [0.15294118 0.32941176 0.18431373]
  [0.15294118 0.33333333 0.18823529]
  ...
  [0.27058824 0.41960784 0.3254902 ]
  [0.29411765 0.45098039 0.36078431]
  [0.38039216 0.55686275 0.4627451 ]]

 ...

 [[0.16470588 0.34901961 0.14901961]
  [0.15294118 0.3254902  0.11764706]
  [0.18039216 0.34117647 0.11372549]
  ...
  [0.30980392 0.51372549 0.34117647]
  [0.38039216 0.55686275 0.38431373]
  [0.41568627 0.58431373 0.44705882]]

 [[0.14901961 0.32941176 0.14117647]
  [0.14901961 0.31372549 0.10196078]
  [0.17254902 0.33333333 0.09411765]
  ...
  [0.33333333 0.53333333 0.33333333]
  [0.41176471 0.58039216 0.41176471]
  [0.43137255 0.6        0.45882353]]

 [[0.14117647 0.31764706 0.12941176]
  [0.14117647 0.30588235 0.10196078]
  [0.16078431 0.32156863 0.09019608]
  ...
  [0.3372549  0.5254902  0.3254902 ]
  [0.40392157 0.57254902 0.38823529]
  [0.41176471 0.58431373 0.41568627]]]",Healthy
"[[[0.2        0.41960784 0.39215686]
  [0.19607843 0.41960784 0.38431373]
  [0.34117647 0.5372549  0.52941176]
  ...
  [0.25098039 0.40392157 0.34117647]
  [0.23137255 0.39607843 0.33333333]
  [0.22745098 0.39607843 0.32156863]]

 [[0.2        0.42352941 0.38823529]
  [0.19607843 0.41568627 0.38431373]
  [0.26666667 0.48235294 0.46666667]
  ...
  [0.2627451  0.41568627 0.36078431]
  [0.25490196 0.39607843 0.3372549 ]
  [0.22352941 0.37647059 0.30196078]]

 [[0.20784314 0.40784314 0.37647059]
  [0.18039216 0.39215686 0.35686275]
  [0.18431373 0.42745098 0.41176471]
  ...
  [0.27843137 0.43529412 0.38823529]
  [0.26666667 0.41568627 0.36078431]
  [0.22745098 0.37254902 0.30980392]]

 ...

 [[0.41960784 0.4627451  0.43529412]
  [0.40784314 0.4627451  0.41960784]
  [0.39607843 0.45098039 0.40392157]
  ...
  [0.49411765 0.49019608 0.43921569]
  [0.50980392 0.50588235 0.45098039]
  [0.51764706 0.50980392 0.45882353]]

 [[0.44313725 0.48627451 0.47058824]
  [0.41568627 0.46666667 0.43137255]
  [0.40784314 0.45098039 0.42352941]
  ...
  [0.50196078 0.49019608 0.44313725]
  [0.50196078 0.49411765 0.44313725]
  [0.50588235 0.49803922 0.44705882]]

 [[0.44705882 0.4745098  0.47058824]
  [0.43137255 0.45882353 0.43921569]
  [0.42352941 0.45882353 0.43921569]
  ...
  [0.49411765 0.48235294 0.44313725]
  [0.48627451 0.48235294 0.43529412]
  [0.48235294 0.47843137 0.43921569]]]",Healthy
"[[[0.42745098 0.61960784 0.36078431]
  [0.40784314 0.60784314 0.3254902 ]
  [0.42745098 0.61568627 0.36470588]
  ...
  [0.6745098  0.7372549  0.42352941]
  [0.7372549  0.77254902 0.4745098 ]
  [0.60392157 0.61960784 0.39607843]]

 [[0.43529412 0.61960784 0.36078431]
  [0.40784314 0.60784314 0.31372549]
  [0.41568627 0.60784314 0.3372549 ]
  ...
  [0.72156863 0.76470588 0.45882353]
  [0.7254902  0.74117647 0.49803922]
  [0.35294118 0.37647059 0.21568627]]

 [[0.43137255 0.61960784 0.35294118]
  [0.40784314 0.60784314 0.29803922]
  [0.41568627 0.61176471 0.33333333]
  ...
  [0.74901961 0.77647059 0.49019608]
  [0.44705882 0.46666667 0.27843137]
  [0.30196078 0.32941176 0.16862745]]

 ...

 [[0.31372549 0.45098039 0.26666667]
  [0.37647059 0.50196078 0.30588235]
  [0.38431373 0.52156863 0.31372549]
  ...
  [0.43529412 0.54509804 0.24705882]
  [0.43921569 0.54901961 0.24705882]
  [0.43529412 0.54509804 0.23529412]]

 [[0.38823529 0.50588235 0.32156863]
  [0.40392157 0.5254902  0.3254902 ]
  [0.38823529 0.5254902  0.3372549 ]
  ...
  [0.36078431 0.49803922 0.19215686]
  [0.36470588 0.49803922 0.18823529]
  [0.41176471 0.53333333 0.21568627]]

 [[0.44313725 0.55294118 0.36470588]
  [0.42352941 0.54509804 0.34901961]
  [0.43137255 0.55294118 0.36470588]
  ...
  [0.38431373 0.52156863 0.19607843]
  [0.36862745 0.50980392 0.17647059]
  [0.36078431 0.50196078 0.17254902]]]",Healthy
"[[[0.5254902  0.64313725 0.40784314]
  [0.50980392 0.60392157 0.37647059]
  [0.50980392 0.57647059 0.36862745]
  ...
  [0.27843137 0.47843137 0.04705882]
  [0.22352941 0.43137255 0.03137255]
  [0.20784314 0.41960784 0.02745098]]

 [[0.54509804 0.69019608 0.4627451 ]
  [0.54117647 0.66666667 0.43921569]
  [0.52941176 0.61568627 0.39607843]
  ...
  [0.43137255 0.59215686 0.15686275]
  [0.3372549  0.51372549 0.08627451]
  [0.27843137 0.4627451  0.06666667]]

 [[0.57254902 0.7372549  0.51372549]
  [0.56862745 0.71764706 0.49411765]
  [0.54117647 0.65882353 0.43529412]
  ...
  [0.25882353 0.43921569 0.05490196]
  [0.34117647 0.50980392 0.09803922]
  [0.44705882 0.59215686 0.14901961]]

 ...

 [[0.23529412 0.39215686 0.21176471]
  [0.23921569 0.39215686 0.21568627]
  [0.25490196 0.4        0.24313725]
  ...
  [0.21960784 0.33333333 0.08235294]
  [0.20392157 0.31764706 0.08627451]
  [0.18823529 0.30196078 0.07843137]]

 [[0.24313725 0.4        0.22745098]
  [0.24705882 0.40784314 0.24313725]
  [0.25882353 0.41568627 0.25882353]
  ...
  [0.28627451 0.40392157 0.15294118]
  [0.21960784 0.33333333 0.10196078]
  [0.20784314 0.31764706 0.09019608]]

 [[0.24313725 0.40784314 0.24313725]
  [0.25490196 0.41960784 0.2627451 ]
  [0.26666667 0.43137255 0.28627451]
  ...
  [0.35686275 0.50196078 0.2627451 ]
  [0.34901961 0.4745098  0.24705882]
  [0.35686275 0.4745098  0.23529412]]]",Healthy
"[[[0.71764706 0.82745098 0.51372549]
  [0.81960784 0.90196078 0.60784314]
  [0.90196078 0.95294118 0.70980392]
  ...
  [0.47843137 0.6        0.38039216]
  [0.4745098  0.59607843 0.36862745]
  [0.47058824 0.58823529 0.37647059]]

 [[0.67058824 0.80392157 0.45882353]
  [0.73333333 0.85490196 0.51764706]
  [0.8        0.89411765 0.60392157]
  ...
  [0.47843137 0.60392157 0.38823529]
  [0.47843137 0.6        0.37647059]
  [0.47843137 0.59607843 0.38039216]]

 [[0.65098039 0.8        0.42352941]
  [0.70196078 0.83921569 0.4745098 ]
  [0.72156863 0.84705882 0.52156863]
  ...
  [0.4745098  0.60784314 0.38823529]
  [0.47843137 0.6        0.38431373]
  [0.47843137 0.59607843 0.38039216]]

 ...

 [[0.68235294 0.79215686 0.48627451]
  [0.5372549  0.67058824 0.35686275]
  [0.35294118 0.50980392 0.20784314]
  ...
  [0.44705882 0.58823529 0.3372549 ]
  [0.44313725 0.58431373 0.33333333]
  [0.43137255 0.58039216 0.3254902 ]]

 [[0.60392157 0.73333333 0.41568627]
  [0.45098039 0.59607843 0.28235294]
  [0.3372549  0.48627451 0.20392157]
  ...
  [0.44313725 0.59215686 0.33333333]
  [0.44705882 0.58823529 0.33333333]
  [0.43921569 0.58823529 0.33333333]]

 [[0.45490196 0.6        0.28235294]
  [0.37254902 0.52156863 0.22745098]
  [0.3372549  0.48235294 0.20784314]
  ...
  [0.43921569 0.6        0.32941176]
  [0.45490196 0.6        0.32941176]
  [0.45490196 0.60392157 0.32941176]]]",Healthy
"[[[0.28627451 0.32941176 0.27058824]
  [0.34901961 0.35686275 0.30980392]
  [0.38823529 0.38039216 0.35686275]
  ...
  [0.54509804 0.78039216 0.69803922]
  [0.63137255 0.83137255 0.75686275]
  [0.96862745 0.99607843 0.98823529]]

 [[0.31764706 0.34117647 0.30588235]
  [0.37254902 0.36862745 0.31764706]
  [0.40392157 0.4        0.36078431]
  ...
  [0.5372549  0.77254902 0.68235294]
  [0.66666667 0.85882353 0.78823529]
  [0.99607843 1.         1.        ]]

 [[0.34117647 0.34509804 0.31764706]
  [0.38431373 0.38039216 0.34117647]
  [0.41960784 0.41568627 0.38431373]
  ...
  [0.51764706 0.76078431 0.6745098 ]
  [0.7372549  0.89803922 0.83921569]
  [1.         1.         1.        ]]

 ...

 [[0.16078431 0.39215686 0.30588235]
  [0.16470588 0.35294118 0.27058824]
  [0.56078431 0.70980392 0.68627451]
  ...
  [0.36470588 0.54117647 0.46666667]
  [0.30588235 0.49803922 0.41568627]
  [0.25098039 0.42745098 0.33333333]]

 [[0.13333333 0.34509804 0.25882353]
  [0.26666667 0.44705882 0.38431373]
  [0.6627451  0.81960784 0.8       ]
  ...
  [0.39215686 0.57647059 0.50196078]
  [0.34901961 0.54117647 0.46666667]
  [0.31372549 0.50196078 0.43137255]]

 [[0.1254902  0.33333333 0.24705882]
  [0.43921569 0.6        0.56470588]
  [0.69803922 0.85490196 0.83137255]
  ...
  [0.43137255 0.61960784 0.53333333]
  [0.35686275 0.56078431 0.47843137]
  [0.34509804 0.5372549  0.47058824]]]",Healthy
"[[[0.38823529 0.48627451 0.58823529]
  [0.3372549  0.38823529 0.42352941]
  [0.24313725 0.23921569 0.19215686]
  ...
  [0.14117647 0.40392157 0.38039216]
  [0.17647059 0.42352941 0.40784314]
  [0.20784314 0.44313725 0.42745098]]

 [[0.37254902 0.45490196 0.5254902 ]
  [0.32941176 0.37647059 0.4       ]
  [0.29411765 0.29019608 0.24313725]
  ...
  [0.17254902 0.43137255 0.41568627]
  [0.20392157 0.45490196 0.44705882]
  [0.21176471 0.46666667 0.47843137]]

 [[0.34509804 0.40392157 0.42745098]
  [0.30196078 0.3254902  0.31372549]
  [0.28627451 0.28627451 0.23137255]
  ...
  [0.19215686 0.47843137 0.49411765]
  [0.20784314 0.48235294 0.51372549]
  [0.22352941 0.4745098  0.5254902 ]]

 ...

 [[0.10588235 0.30196078 0.19215686]
  [0.09411765 0.29411765 0.18823529]
  [0.10196078 0.29411765 0.19215686]
  ...
  [0.3254902  0.4745098  0.32156863]
  [0.29411765 0.45490196 0.30196078]
  [0.21960784 0.37647059 0.22745098]]

 [[0.09019608 0.29019608 0.2       ]
  [0.10980392 0.30980392 0.21568627]
  [0.15686275 0.34117647 0.25098039]
  ...
  [0.34509804 0.50196078 0.35294118]
  [0.35686275 0.51764706 0.36470588]
  [0.27058824 0.42745098 0.2745098 ]]

 [[0.22745098 0.40784314 0.31372549]
  [0.35294118 0.51764706 0.41176471]
  [0.42352941 0.58823529 0.47058824]
  ...
  [0.36078431 0.49019608 0.35686275]
  [0.36470588 0.51764706 0.36470588]
  [0.31764706 0.4745098  0.31372549]]]",Healthy
"[[[0.6627451  0.78039216 0.44313725]
  [0.73333333 0.84313725 0.61568627]
  [0.74901961 0.85098039 0.66666667]
  ...
  [0.87843137 0.95686275 0.96078431]
  [0.78039216 0.91764706 0.92156863]
  [1.         1.         1.        ]]

 [[0.7372549  0.84313725 0.55686275]
  [0.79607843 0.89019608 0.69803922]
  [0.80392157 0.89803922 0.73333333]
  ...
  [0.74117647 0.90196078 0.90588235]
  [0.92156863 0.97647059 0.97647059]
  [1.         1.         1.        ]]

 [[0.79215686 0.89411765 0.65882353]
  [0.85490196 0.9372549  0.77254902]
  [0.83921569 0.91764706 0.79607843]
  ...
  [0.76078431 0.91764706 0.92156863]
  [1.         1.         1.        ]
  [1.         1.         1.        ]]

 ...

 [[0.21176471 0.3372549  0.14901961]
  [0.20392157 0.3254902  0.1372549 ]
  [0.18823529 0.30196078 0.12941176]
  ...
  [0.2745098  0.38039216 0.10980392]
  [0.25098039 0.34509804 0.10980392]
  [0.34117647 0.41960784 0.14901961]]

 [[0.21960784 0.3372549  0.14901961]
  [0.20784314 0.32156863 0.14117647]
  [0.19215686 0.30196078 0.13333333]
  ...
  [0.21176471 0.29803922 0.0745098 ]
  [0.22745098 0.32156863 0.09019608]
  [0.32156863 0.40392157 0.1372549 ]]

 [[0.22352941 0.3372549  0.15294118]
  [0.20784314 0.31764706 0.14117647]
  [0.19215686 0.29803922 0.12941176]
  ...
  [0.18039216 0.23921569 0.05098039]
  [0.2        0.29411765 0.07843137]
  [0.29411765 0.37254902 0.11372549]]]",Healthy
"[[[0.60392157 0.6627451  0.45490196]
  [0.65882353 0.71372549 0.51764706]
  [0.48235294 0.57647059 0.3372549 ]
  ...
  [0.4627451  0.56470588 0.23921569]
  [0.45490196 0.55294118 0.24313725]
  [0.45882353 0.55294118 0.28627451]]

 [[0.55686275 0.61960784 0.39215686]
  [0.43137255 0.50196078 0.29019608]
  [0.28235294 0.37254902 0.16470588]
  ...
  [0.4745098  0.58431373 0.25098039]
  [0.44705882 0.54509804 0.23137255]
  [0.40392157 0.49019608 0.2       ]]

 [[0.47058824 0.53333333 0.30588235]
  [0.22745098 0.28627451 0.11764706]
  [0.16862745 0.23921569 0.09019608]
  ...
  [0.47843137 0.59215686 0.25098039]
  [0.45490196 0.55686275 0.22745098]
  [0.41960784 0.50588235 0.18823529]]

 ...

 [[0.02745098 0.05882353 0.00392157]
  [0.03137255 0.06666667 0.00392157]
  [0.03137255 0.0745098  0.00392157]
  ...
  [0.45882353 0.57254902 0.16078431]
  [0.48235294 0.61960784 0.18823529]
  [0.49019608 0.62352941 0.2627451 ]]

 [[0.03137255 0.0627451  0.00784314]
  [0.03137255 0.06666667 0.00784314]
  [0.02745098 0.07058824 0.00392157]
  ...
  [0.43921569 0.55294118 0.13333333]
  [0.45882353 0.59215686 0.14117647]
  [0.48235294 0.61176471 0.22745098]]

 [[0.03137255 0.0627451  0.00392157]
  [0.02745098 0.06666667 0.00392157]
  [0.02745098 0.07058824 0.00392157]
  ...
  [0.43137255 0.55294118 0.1254902 ]
  [0.42352941 0.56078431 0.12941176]
  [0.43529412 0.56862745 0.2       ]]]",Healthy
"[[[0.4        0.54117647 0.30980392]
  [0.31764706 0.49411765 0.19607843]
  [0.30196078 0.47843137 0.19215686]
  ...
  [0.49019608 0.62745098 0.36470588]
  [0.45490196 0.61176471 0.28627451]
  [0.48627451 0.63137255 0.3372549 ]]

 [[0.38823529 0.5372549  0.29803922]
  [0.32156863 0.49803922 0.20392157]
  [0.30588235 0.48235294 0.19215686]
  ...
  [0.59215686 0.67843137 0.47058824]
  [0.50588235 0.62745098 0.38039216]
  [0.54509804 0.66666667 0.45490196]]

 [[0.37647059 0.5254902  0.28627451]
  [0.3254902  0.50196078 0.21568627]
  [0.30196078 0.48627451 0.19215686]
  ...
  [0.65098039 0.70980392 0.55294118]
  [0.55294118 0.65490196 0.48235294]
  [0.61176471 0.71372549 0.57254902]]

 ...

 [[0.22745098 0.42745098 0.13333333]
  [0.23529412 0.43137255 0.1372549 ]
  [0.22352941 0.41960784 0.1254902 ]
  ...
  [0.63921569 0.76078431 0.57647059]
  [0.40392157 0.52941176 0.37254902]
  [0.30196078 0.43921569 0.30980392]]

 [[0.23921569 0.43529412 0.1372549 ]
  [0.22745098 0.42745098 0.13333333]
  [0.21960784 0.41960784 0.13333333]
  ...
  [0.51764706 0.62745098 0.44313725]
  [0.3372549  0.44705882 0.29411765]
  [0.30588235 0.41176471 0.29019608]]

 [[0.31372549 0.48627451 0.21960784]
  [0.23921569 0.43921569 0.14509804]
  [0.24313725 0.43921569 0.14117647]
  ...
  [0.37254902 0.4745098  0.29411765]
  [0.30196078 0.40784314 0.27058824]
  [0.31764706 0.40784314 0.29803922]]]",Healthy
"[[[0.34117647 0.4745098  0.14509804]
  [0.37647059 0.49411765 0.17254902]
  [0.2627451  0.36470588 0.1254902 ]
  ...
  [0.3254902  0.49411765 0.1372549 ]
  [0.3254902  0.49411765 0.1254902 ]
  [0.32941176 0.49019608 0.13333333]]

 [[0.38039216 0.50588235 0.17647059]
  [0.34901961 0.45882353 0.16862745]
  [0.15294118 0.23529412 0.07058824]
  ...
  [0.32941176 0.49803922 0.1372549 ]
  [0.3254902  0.49803922 0.12941176]
  [0.33333333 0.49019608 0.12941176]]

 [[0.38823529 0.50588235 0.18823529]
  [0.23529412 0.3372549  0.11372549]
  [0.09019608 0.14117647 0.04313725]
  ...
  [0.3254902  0.49803922 0.1372549 ]
  [0.3254902  0.50196078 0.12941176]
  [0.32156863 0.48627451 0.1254902 ]]

 ...

 [[0.23529412 0.40392157 0.12941176]
  [0.24313725 0.41176471 0.14117647]
  [0.25098039 0.42745098 0.16470588]
  ...
  [0.36470588 0.58039216 0.26666667]
  [0.36078431 0.58039216 0.25490196]
  [0.37254902 0.58039216 0.24705882]]

 [[0.24705882 0.41568627 0.14117647]
  [0.25882353 0.42745098 0.16470588]
  [0.26666667 0.43921569 0.18039216]
  ...
  [0.39215686 0.60392157 0.30588235]
  [0.35686275 0.57647059 0.2745098 ]
  [0.35686275 0.57254902 0.2627451 ]]

 [[0.24313725 0.41568627 0.14901961]
  [0.25098039 0.42745098 0.16470588]
  [0.26666667 0.43529412 0.18431373]
  ...
  [0.41568627 0.61960784 0.33333333]
  [0.36470588 0.57647059 0.28627451]
  [0.35686275 0.57254902 0.27058824]]]",Healthy
"[[[0.72941176 0.72156863 0.54117647]
  [0.96862745 0.9372549  0.85098039]
  [1.         1.         0.99215686]
  ...
  [0.69803922 0.75686275 0.53333333]
  [0.56078431 0.61176471 0.36470588]
  [0.38823529 0.45098039 0.16862745]]

 [[0.74509804 0.70588235 0.56470588]
  [0.98823529 0.96470588 0.89411765]
  [1.         1.         1.        ]
  ...
  [0.59607843 0.65490196 0.42745098]
  [0.48235294 0.54117647 0.27843137]
  [0.39215686 0.45490196 0.16470588]]

 [[0.78823529 0.74117647 0.60784314]
  [0.98431373 0.96470588 0.89803922]
  [1.         1.         1.        ]
  ...
  [0.46666667 0.52941176 0.2627451 ]
  [0.41568627 0.47843137 0.18823529]
  [0.40784314 0.47058824 0.18039216]]

 ...

 [[0.14509804 0.25098039 0.10196078]
  [0.12156863 0.22352941 0.07843137]
  [0.11372549 0.21568627 0.07058824]
  ...
  [0.72941176 0.86666667 0.37647059]
  [0.92156863 0.99607843 0.59215686]
  [0.98431373 1.         0.54509804]]

 [[0.1372549  0.24313725 0.10196078]
  [0.15294118 0.2627451  0.10588235]
  [0.1372549  0.23921569 0.09411765]
  ...
  [0.76862745 0.90980392 0.42745098]
  [0.92941176 1.         0.58823529]
  [0.99607843 1.         0.74901961]]

 [[0.14117647 0.24705882 0.10588235]
  [0.15294118 0.25882353 0.11764706]
  [0.16862745 0.2745098  0.1254902 ]
  ...
  [0.80392157 0.94509804 0.45882353]
  [0.92156863 1.         0.54117647]
  [0.99607843 1.         0.59215686]]]",Healthy
